Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,outcome
34,0,1,2,0,0,6229,36,4,1
50,0,2,2,0,0,6229,36,4,1
23,1,1,2,3,2,6229,36,4,1
29,0,1,2,0,0,6229,27,4,1
73,0,1,2,0,0,22374,36,4,1
65,0,2,1,0,0,6229,36,4,1
58,0,1,2,0,0,8207,36,4,1
23,1,1,2,1,0,6229,16,4,1
61,0,2,2,1,0,6229,36,4,1
28,0,1,2,0,0,6229,29,4,1
23,0,1,2,0,0,6229,18,4,1
62,0,1,2,1,0,6229,36,4,1
23,0,1,2,0,0,6229,6,4,1
46,0,1,2,0,0,6229,36,4,1
57,0,1,1,0,0,6229,36,4,1
68,0,1,0,0,0,6229,36,4,1
23,0,1,2,0,0,6229,5,7,1
23,0,1,2,3,2,6229,36,4,1
65,0,0,2,3,0,6229,36,4,1
23,0,1,2,2,2,6229,19,4,1
45,0,1,2,1,0,6229,36,4,1
23,0,1,2,3,0,6229,24,4,1
40,0,1,2,0,0,21516,11,4,1
71,0,1,2,0,0,6229,58,4,1
52,0,1,2,0,0,6229,36,4,1
23,0,1,2,0,0,6229,23,4,1
40,0,1,0,0,0,6229,36,4,1
48,0,1,2,0,2,6229,36,4,1
75,0,1,0,1,0,6229,36,4,1
48,0,1,2,0,0,6229,31,4,1
56,0,1,2,0,0,12906,36,2,1
58,0,1,1,0,0,8207,36,4,1
78,0,1,2,0,0,6229,36,4,1
57,0,1,2,2,0,6229,36,4,1
76,1,1,2,0,0,6229,36,4,1
33,0,1,2,3,0,6229,36,4,1
23,0,2,2,0,1,6229,3,4,1
23,0,1,1,0,0,6229,19,6,1
76,0,1,2,0,0,6229,36,4,1
43,0,1,2,0,0,6229,36,4,1
41,0,1,2,0,0,6229,36,4,1
43,0,1,2,0,0,6229,36,6,1
30,0,1,2,0,0,6229,36,4,1
50,0,1,2,0,0,6229,36,5,1
38,0,1,2,0,0,6229,36,4,1
61,0,1,2,0,0,6229,36,1,1
48,0,1,2,0,0,6229,36,4,1
30,0,1,2,1,0,6229,36,4,1
23,0,1,2,0,2,6229,36,7,1
54,0,1,2,0,0,6229,36,4,1
67,0,1,2,0,0,6229,36,6,1
65,0,1,1,0,0,6229,36,4,1
34,0,0,2,3,0,6229,36,4,1
41,0,1,2,0,1,6229,36,4,1
23,0,3,2,0,0,6229,15,4,1
23,0,1,2,0,0,6229,21,4,1
23,1,1,2,0,0,6229,16,4,1
23,0,1,2,1,0,6229,6,4,1
53,0,1,2,0,0,6229,36,4,1
74,0,1,2,0,0,6229,36,4,1
42,0,2,2,0,0,6229,36,4,1
34,0,1,0,0,0,6229,36,4,1
60,0,1,2,0,2,6229,39,4,1
68,1,1,2,0,0,6229,36,7,1
34,0,2,2,0,0,6229,36,4,1
23,0,1,2,3,0,6229,11,4,1
23,1,1,2,0,0,6229,10,4,1
79,0,1,2,0,0,6229,36,1,1
39,0,2,2,0,0,6229,36,4,1
73,0,1,2,0,1,28257,36,4,1
80,0,1,0,0,0,6229,36,4,1
50,0,1,2,0,1,6229,36,4,1
23,0,1,2,2,0,6229,3,4,1
62,0,1,2,0,0,6229,36,4,1
23,0,1,2,0,0,6229,20,4,1
43,0,1,2,0,0,6229,36,0,1
29,0,1,2,1,0,6229,36,4,1
24,0,1,2,0,0,6229,19,4,1
80,0,1,0,2,0,6229,36,4,1
23,0,1,1,0,0,6229,19,4,1
73,0,1,2,0,0,6229,36,4,1
23,0,1,0,0,0,13453,12,4,1
35,1,1,2,0,0,6229,36,4,1
23,0,1,2,0,0,6229,17,4,1
28,0,1,2,0,0,6229,29,2,1
47,0,1,2,0,1,6229,36,4,1
40,0,1,2,0,0,6229,36,4,1
32,0,3,0,0,0,6229,36,4,1
23,0,1,2,0,0,6229,24,4,1
23,0,1,2,0,0,6229,5,4,1
45,0,1,1,0,0,6229,36,4,1
37,0,1,2,0,0,6229,36,4,1
61,0,2,2,0,0,6229,36,4,1
60,0,1,2,3,0,6229,36,4,1
48,0,0,2,0,0,6229,36,4,1
30,0,1,2,0,2,6229,36,4,1
42,0,1,2,0,0,6229,10,5,1
23,0,1,2,0,0,6434,18,0,1
66,1,1,2,0,0,20402,36,4,1
73,1,1,2,0,2,6229,36,4,1
42,0,1,2,0,1,6229,36,4,1
74,0,3,2,0,0,6229,36,2,1
30,0,1,2,1,1,6229,36,4,1
23,0,1,2,0,2,6229,23,6,1
37,0,1,2,0,1,6229,36,4,1
23,0,1,2,3,0,6229,11,2,1
23,0,1,2,0,0,6229,3,4,1
23,0,0,1,0,0,6229,24,4,1
23,1,1,2,0,0,4477,26,4,1
23,0,1,2,0,0,6229,24,2,1
68,0,1,1,0,0,6229,36,4,1
23,0,1,1,0,0,6229,23,4,1
23,0,2,2,0,0,6229,10,4,1
35,0,3,2,0,0,6229,36,4,1
44,0,0,1,0,0,6229,36,4,1
23,0,1,2,3,0,6229,15,4,1
67,0,1,2,0,0,2131,36,4,1
24,0,1,2,3,1,6229,36,4,1
23,0,1,2,0,0,6229,11,4,1
75,0,1,2,0,0,6229,36,4,1
53,0,1,2,0,0,6229,36,3,1
53,1,1,2,0,0,6229,36,4,1
67,0,0,2,0,0,6229,36,4,1
67,0,0,2,0,0,6229,36,6,1
73,0,1,2,0,1,6229,36,7,1
73,0,1,2,0,1,6229,36,4,1
23,0,1,2,0,0,6229,22,4,1
56,0,1,2,0,0,16788,36,4,1
79,0,1,1,0,0,6229,36,4,1
72,1,1,2,0,2,6229,36,4,1
33,1,1,2,1,0,6229,36,4,1
31,0,1,2,0,0,6229,36,6,1
48,0,1,2,0,0,6229,36,7,1
23,0,1,2,0,1,6229,21,4,1
60,0,1,2,0,0,23778,36,4,1
65,0,1,2,0,0,6229,36,4,1
39,0,1,2,0,0,6229,36,4,1
58,0,1,2,0,0,27857,36,7,1
61,1,1,2,0,0,6229,36,1,1
67,0,1,2,0,0,6229,36,4,1
23,0,1,2,0,0,6229,7,4,1
40,0,1,2,0,0,6229,11,4,1
45,0,1,2,2,0,6229,36,4,1
62,0,1,2,0,1,31440,36,4,1
23,0,1,2,0,1,6229,20,4,1
73,0,1,2,0,2,15729,36,4,1
63,0,1,2,0,2,6229,36,4,1
23,1,1,2,0,2,6229,36,7,1
35,0,1,2,1,0,6229,36,4,1
51,1,1,2,0,1,6229,36,4,1
35,0,1,2,0,0,6229,36,4,1
52,0,1,2,0,0,6229,36,6,1
49,0,1,0,0,0,6229,36,3,1
42,0,1,2,0,2,6229,36,4,1
66,0,1,2,0,0,6229,36,4,1
62,1,1,2,0,0,6229,34,4,1
23,0,1,2,0,0,6229,5,3,1
74,0,1,2,1,0,6229,36,4,1
34,0,1,2,2,0,6229,36,4,1
73,0,1,2,0,0,22374,24,4,1
23,0,2,2,0,0,6229,16,6,1
23,0,1,1,0,0,6229,11,4,1
61,0,1,2,3,0,6229,10,4,1
51,0,1,2,0,1,6229,36,4,1
72,0,1,2,0,0,6229,36,4,1
39,1,1,0,0,0,6229,36,4,1
72,0,1,2,0,2,6229,36,4,1
23,0,1,2,0,2,6229,7,4,1
77,0,1,0,0,0,6229,36,4,1
51,0,1,2,0,0,6229,36,4,1
23,0,1,2,0,1,6229,6,4,1
23,0,1,2,0,0,6229,14,4,1
59,0,1,2,0,0,6229,36,4,1
29,0,1,2,0,1,6229,36,4,1
74,0,1,2,0,1,6229,36,4,1
63,0,1,1,0,0,6229,36,4,1
42,1,1,2,0,1,6229,36,4,1
77,0,1,2,0,0,6229,59,1,1
74,0,1,2,0,0,33708,36,4,1
74,0,1,2,0,1,6229,58,4,1
23,0,1,2,0,0,6229,15,4,1
23,0,1,2,0,0,6229,13,2,1
23,0,1,2,0,0,6229,19,4,1
32,0,3,2,0,0,6229,36,4,1
74,0,1,2,0,0,15250,72,4,1
23,0,1,2,2,1,6229,36,7,1
40,0,1,2,0,0,6229,36,0,1
71,0,1,2,0,0,10563,36,4,1
61,0,1,2,0,0,6229,10,4,1
58,0,1,2,0,0,6229,36,4,1
68,0,1,1,0,0,6229,40,4,1
50,0,1,2,0,2,6229,36,5,1
75,0,1,2,0,0,6229,34,2,1
23,0,1,2,0,0,6229,10,5,1
50,0,1,2,2,1,6229,36,4,1
62,1,1,2,0,0,6229,36,1,1
36,0,1,2,0,0,6229,36,4,1
48,0,1,2,1,0,6229,36,4,1
60,0,1,2,0,2,6229,36,0,1
38,1,1,2,0,0,6229,36,4,1
23,0,1,1,0,0,6229,9,4,1
36,0,1,2,0,2,6229,36,4,1
44,0,1,1,0,0,6229,36,4,1
62,0,1,2,0,0,6229,36,1,1
48,0,1,2,3,0,6229,31,4,1
71,0,1,2,0,0,6229,36,4,1
72,0,1,2,0,0,8945,36,4,1
23,0,1,2,0,0,6229,27,4,1
65,0,1,2,1,0,6229,36,4,1
46,0,2,2,0,0,6229,36,4,1
