Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,outcome
34,1,2,1,0,0,5333,42,5,1
34,1,2,2,2,0,3965,10,5,1
34,1,2,1,0,0,3965,24,5,1
34,1,2,1,0,0,3965,5,3,1
52,1,2,2,0,0,3965,42,0,1
50,1,1,1,0,0,3965,42,3,1
55,1,3,1,0,0,3965,42,5,1
71,1,2,1,0,2,3965,42,5,1
34,1,2,2,0,1,3965,4,5,1
52,1,2,1,2,0,3965,42,5,1
44,1,2,1,0,0,3965,42,5,1
42,1,2,1,0,2,3965,42,5,1
70,1,2,1,0,0,3965,42,5,1
71,1,2,1,0,0,3965,42,5,1
41,1,2,1,3,0,3965,42,5,1
63,1,0,1,0,0,3965,42,5,1
34,1,2,1,0,2,3965,22,2,1
20,1,2,1,0,0,7752,8,5,1
52,1,2,1,0,0,13780,42,5,1
71,1,2,1,3,2,3965,42,5,1
63,1,2,1,0,0,3965,42,5,1
34,1,2,1,0,0,3965,8,0,1
66,0,2,1,0,0,3965,42,5,1
50,0,2,1,3,0,3965,42,5,1
20,1,2,1,0,0,3965,8,5,1
34,1,1,1,0,0,8709,7,5,1
34,1,2,1,2,2,3965,42,5,1
64,1,2,1,0,1,3965,42,5,1
34,1,2,1,0,0,9423,12,5,1
34,1,1,1,2,0,3965,8,5,1
34,0,2,1,0,0,3965,7,5,1
34,1,2,0,0,0,3965,31,5,1
33,1,2,1,0,0,3965,27,5,1
34,1,2,1,1,0,3965,23,0,1
59,0,2,0,0,0,3965,42,5,1
66,1,2,1,3,0,3965,42,5,1
71,1,2,1,0,0,12614,42,5,1
28,1,2,1,0,0,3965,32,5,1
73,1,2,1,3,0,3965,42,5,1
71,1,2,1,3,0,3965,42,5,1
49,1,0,1,0,0,3965,42,5,1
59,0,2,1,0,0,3965,42,5,1
34,1,0,1,0,0,3965,35,5,1
44,0,2,1,0,0,3965,42,5,1
53,1,2,0,0,0,13648,42,5,1
34,1,2,1,2,0,3965,6,5,1
34,1,0,1,2,0,3965,8,5,1
34,1,2,1,0,0,5373,42,5,1
34,1,2,1,0,0,11066,22,5,1
72,1,0,1,0,0,3965,42,5,1
63,1,2,1,0,0,3965,29,5,1
34,1,2,1,0,0,9104,20,5,1
56,1,2,1,0,0,3965,23,5,1
34,1,2,1,0,2,917,5,5,1
34,1,2,1,3,0,3965,36,5,1
36,1,2,1,2,0,5601,42,5,1
34,1,2,0,0,0,3965,8,1,1
34,1,0,1,0,0,3965,27,5,1
34,1,2,1,0,0,3965,20,5,1
66,1,2,1,0,0,3965,34,5,1
34,1,2,1,0,0,3965,35,2,1
34,1,0,1,0,0,3965,6,6,1
34,1,2,1,0,0,10449,35,5,1
65,1,2,1,1,0,3965,42,5,1
47,1,2,2,0,1,3965,42,5,1
34,1,2,1,3,0,3965,18,5,1
34,1,2,1,0,1,7283,42,5,1
79,1,2,1,0,0,21780,73,5,1
74,1,2,1,0,1,3965,42,5,1
34,1,2,1,2,0,5601,42,5,1
49,1,2,1,0,0,3965,42,4,1
65,1,0,1,0,0,3965,42,7,1
50,1,2,1,0,0,3965,37,5,1
34,1,2,1,0,0,3965,3,5,1
74,1,2,1,0,0,3965,42,5,1
46,1,0,1,0,0,3965,42,5,1
34,1,2,1,1,0,3965,20,5,1
69,1,3,1,0,0,3965,26,5,1
34,1,2,1,0,0,5424,42,5,1
34,1,2,1,0,0,3965,13,5,1
48,1,2,1,0,0,3965,42,5,1
75,1,2,1,0,0,3965,42,4,1
45,1,2,1,3,0,3965,42,5,1
64,1,1,1,0,0,3965,42,5,1
34,1,2,1,0,0,3965,28,5,1
66,1,2,1,0,0,3965,6,5,1
34,1,1,1,0,0,3965,35,5,1
34,1,1,1,0,0,3965,35,2,1
34,1,2,2,0,0,3965,9,5,1
34,1,2,1,1,0,3965,11,5,1
45,1,2,2,0,0,3965,42,5,1
33,0,2,1,0,0,3965,7,5,1
34,1,3,1,0,0,3965,27,5,1
58,1,0,2,0,0,3965,42,5,1
34,1,2,1,0,0,3965,35,5,1
34,1,2,1,0,0,3965,22,2,1
63,1,2,1,2,0,3965,42,5,1
49,1,2,1,0,2,3965,42,5,1
44,1,3,1,0,0,3965,13,5,1
64,1,1,1,0,1,3965,42,5,1
34,1,2,1,0,1,3965,29,2,1
49,1,2,1,0,0,3965,42,5,1
56,1,2,1,0,0,3965,42,5,1
72,1,2,1,0,2,9208,42,5,1
49,0,2,1,0,0,3965,42,5,1
34,1,2,1,0,0,3965,19,5,1
34,1,2,1,0,0,3965,24,1,1
74,1,2,1,2,0,6975,42,5,1
34,0,2,1,0,0,3965,28,6,1
75,1,2,1,0,0,3965,42,5,1
34,1,0,1,0,0,9554,27,5,1
66,0,2,1,0,0,3965,42,0,1
34,0,2,1,0,0,3965,28,5,1
69,1,2,1,3,0,3965,42,2,1
34,1,2,1,0,1,3965,29,5,1
46,1,2,1,0,0,3965,42,5,1
34,0,2,1,2,0,3965,14,5,1
48,0,2,1,0,0,3965,42,5,1
55,1,2,1,0,0,3965,42,5,1
66,1,2,1,0,0,3965,42,6,1
48,0,2,1,0,2,3965,42,5,1
45,1,2,1,0,0,3965,42,5,1
47,1,2,1,0,0,3965,42,2,1
54,1,2,1,0,2,3965,42,5,1
67,1,2,1,0,0,3965,42,2,1
80,1,2,1,0,0,3965,42,5,1
34,1,2,1,0,0,3965,34,5,1
34,1,2,1,0,2,3965,15,5,1
79,1,2,0,0,0,3965,61,5,1
34,1,3,0,0,0,3965,27,5,1
34,1,2,1,0,2,3115,24,5,1
34,1,2,1,0,0,3965,9,5,1
79,1,2,1,0,0,3965,42,5,1
75,0,2,0,0,0,3965,42,5,1
34,1,2,0,0,0,3965,8,5,1
74,1,2,1,0,0,37489,42,5,1
34,1,2,1,0,0,24363,8,5,1
34,1,2,1,0,0,3965,23,5,1
80,1,2,1,0,0,344,42,5,1
47,1,2,2,0,0,3965,42,5,1
54,1,2,1,0,0,8420,42,5,1
34,0,2,1,0,2,3965,20,5,1
34,1,2,1,0,0,5601,42,5,1
34,1,1,1,0,0,3965,7,5,1
61,1,0,1,0,0,3965,42,5,1
69,1,2,1,0,0,3965,42,5,1
59,0,2,1,3,0,3965,42,5,1
77,1,2,1,0,0,3965,17,2,1
72,1,2,1,3,1,3965,42,5,1
45,1,2,0,0,0,13987,42,5,1
79,0,2,1,0,0,3965,42,5,1
34,1,2,1,2,0,3965,28,5,1
69,1,3,1,0,0,3965,42,5,1
34,1,2,1,0,0,3965,10,5,1
79,1,2,1,0,0,3965,61,5,1
49,1,2,0,0,1,3965,42,5,1
72,1,2,0,0,0,3965,42,4,1
78,1,2,0,0,2,3965,42,5,1
76,1,2,1,0,0,14944,42,5,1
59,1,2,1,0,2,3965,24,5,1
68,1,2,1,2,0,3965,42,3,1
64,1,2,1,0,0,3965,42,5,1
43,1,2,1,0,1,3965,42,5,1
52,1,2,2,0,0,3965,42,5,1
34,0,2,1,0,0,3965,11,5,1
34,1,2,1,0,0,3965,8,5,1
34,1,2,1,0,0,3965,14,7,1
58,1,2,2,0,0,3965,42,5,1
80,1,2,1,0,1,3965,42,3,1
34,1,2,1,0,2,3965,17,5,1
44,1,2,1,0,0,3965,13,5,1
69,1,2,1,3,0,3965,42,5,1
36,1,2,1,0,0,3965,5,5,1
69,1,1,1,0,0,3965,42,5,1
47,0,2,1,0,0,3965,42,5,1
49,1,2,1,3,0,3965,42,5,1
34,1,2,1,0,0,8709,7,5,1
42,1,2,1,0,0,3965,33,5,1
34,1,2,1,1,0,3965,36,5,1
34,1,2,1,0,0,3965,31,5,1
73,1,2,1,0,1,3965,42,5,1
73,1,2,0,0,0,3965,42,5,1
34,1,2,2,0,0,6867,42,5,1
34,1,2,1,2,0,3965,10,5,1
