Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,outcome
79,1,2,1,0,1,2337,13,5,1
36,1,2,1,0,1,12423,36,5,1
36,1,0,1,0,1,12423,36,5,1
29,1,2,1,0,1,2337,19,5,1
47,1,2,0,0,1,2337,36,5,1
63,1,0,1,0,1,2337,36,5,1
47,0,2,1,0,1,2337,17,5,1
71,1,2,1,1,1,2337,36,5,1
78,1,2,1,3,1,2337,36,5,1
46,1,2,1,0,1,2337,36,5,1
53,1,2,1,0,1,13517,16,5,1
36,1,1,1,2,2,2337,36,5,1
60,0,2,1,0,1,2337,36,5,1
36,1,2,1,3,1,2337,36,6,1
36,1,2,1,0,1,2337,33,5,1
36,1,2,1,0,1,4915,36,5,1
36,1,2,1,0,1,2337,25,5,1
66,1,2,1,0,1,2337,36,5,1
36,1,3,1,0,1,10238,36,5,1
58,1,0,1,0,1,13123,36,5,1
36,1,2,1,0,1,2337,7,5,1
36,0,2,1,0,1,6949,36,5,1
20,1,2,1,0,1,2337,20,5,1
59,1,2,1,0,1,2337,13,5,1
36,1,2,1,0,1,10911,36,5,1
36,1,2,1,0,2,2337,36,7,1
36,1,2,2,3,1,2337,36,5,1
36,1,0,1,0,1,7580,36,5,1
48,1,2,1,0,1,2337,36,5,1
36,1,0,1,0,1,2337,29,2,1
42,1,2,0,0,1,2337,36,5,1
36,1,2,1,3,2,2337,36,3,1
36,1,2,1,0,1,5280,36,5,1
49,1,2,1,3,0,2337,36,5,1
51,1,2,2,0,1,2337,36,7,1
36,1,2,1,0,1,2337,26,0,1
36,1,2,1,2,1,9583,36,5,1
36,1,2,1,0,1,2337,6,5,1
36,1,2,1,3,1,24815,10,5,1
57,1,2,0,0,1,2337,36,5,1
61,1,2,1,0,1,2337,36,7,1
50,1,2,1,0,1,2337,36,5,1
52,1,2,1,0,2,2337,36,2,1
36,0,2,1,0,1,10169,36,5,1
59,0,2,1,0,1,2337,36,4,1
36,1,2,1,0,1,3191,36,5,1
36,1,2,1,0,1,2337,30,5,1
36,1,2,1,0,1,2337,31,4,1
36,1,2,1,2,1,2337,36,6,1
41,1,2,1,0,1,2337,36,5,1
76,1,2,1,1,1,27196,36,5,1
60,1,2,1,0,2,2337,36,3,1
54,1,2,1,0,1,2337,36,5,1
