Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,outcome
71,1,1,2,0,0,1546,24,2,1
56,1,1,2,0,0,21706,24,5,1
24,1,1,2,0,2,11492,24,5,1
69,1,1,0,0,0,1546,24,5,1
24,1,1,2,0,0,1546,15,5,1
24,1,1,2,2,0,1546,17,5,1
47,1,0,2,0,0,1546,24,5,1
72,0,1,2,0,0,1546,24,5,1
24,1,1,2,0,2,1546,21,5,1
24,1,1,2,0,0,5132,24,5,1
24,1,0,2,0,0,1546,14,5,1
24,1,1,0,0,0,1546,24,7,1
24,1,1,2,0,1,1546,24,7,1
55,1,1,2,0,0,1546,24,5,1
24,1,1,2,2,0,1546,18,5,1
24,1,1,2,0,0,2693,24,5,1
24,1,1,2,0,0,3169,24,5,1
24,1,1,2,0,0,2914,24,5,1
73,1,1,2,0,0,21555,24,5,1
61,1,1,2,0,0,1546,32,5,1
24,1,1,2,0,0,1546,20,5,1
55,1,3,2,0,0,1546,24,5,1
62,1,1,2,3,0,1546,24,5,1
24,1,1,1,0,0,1546,24,7,1
24,1,1,2,0,0,5363,24,3,1
79,1,3,2,0,0,1546,24,5,1
40,1,1,2,0,0,1546,24,5,1
24,1,2,2,0,0,1546,8,5,1
43,1,1,2,0,0,1546,31,5,1
68,1,1,2,0,0,1546,24,5,1
24,1,1,2,0,0,1546,7,5,1
46,1,1,2,0,0,5215,24,5,1
73,1,1,2,0,0,1546,24,5,1
24,1,2,2,0,0,1546,7,5,1
47,1,1,2,1,0,1546,24,5,1
24,1,1,2,3,0,1546,6,5,1
29,1,1,2,0,0,1546,24,5,1
32,1,1,2,2,0,1546,24,5,1
68,1,1,2,2,0,1546,24,5,1
59,1,1,2,0,0,1546,24,5,1
24,1,1,2,3,0,8044,24,5,1
71,1,3,2,0,0,1546,24,5,1
76,1,1,2,0,0,1546,24,5,1
24,1,1,0,0,0,1546,19,5,1
24,1,1,2,3,1,1546,24,5,1
67,1,1,2,0,0,1546,24,1,1
24,1,2,2,3,0,1546,24,5,1
79,1,1,2,0,0,42921,24,5,1
24,1,0,2,2,0,1546,24,5,1
24,1,1,2,0,0,1546,12,5,1
56,1,1,2,0,0,1546,24,5,1
24,1,2,2,0,0,1546,24,7,1
24,1,2,2,0,1,1546,24,5,1
61,1,1,2,0,0,1546,13,5,1
36,1,2,2,0,0,1546,24,5,1
24,1,2,2,0,0,7504,24,5,1
24,1,1,2,0,2,1546,24,7,1
64,1,1,2,0,0,1546,24,5,1
40,1,1,2,1,0,1546,24,5,1
49,1,1,2,0,0,1546,24,5,1
59,1,1,2,0,2,1546,24,5,1
58,1,1,2,0,0,1546,24,5,1
24,1,3,2,0,0,1546,7,5,1
44,1,1,2,0,0,1546,24,5,1
36,1,1,2,0,2,1546,24,5,1
24,1,1,2,0,0,9107,17,5,1
48,1,1,2,0,0,28966,24,5,1
24,1,1,2,0,0,8186,24,5,1
24,1,1,2,0,0,4848,24,1,1
24,1,1,2,0,0,1546,17,5,1
80,1,1,2,0,0,1546,24,5,1
54,1,1,2,0,0,1546,24,5,1
24,1,1,2,0,0,3126,24,5,1
24,1,1,2,0,0,2660,24,5,1
61,1,1,2,0,0,1546,24,5,1
59,1,1,2,0,0,1546,24,7,1
24,1,1,2,0,2,1546,13,5,1
64,1,1,2,0,1,1546,24,5,1
61,1,1,2,0,0,1546,24,6,1
50,1,1,2,0,0,1546,24,5,1
24,0,1,2,0,0,4775,24,5,1
24,1,1,2,1,0,1546,24,7,1
56,1,1,2,0,0,6501,24,5,1
24,1,1,2,0,1,8269,24,5,1
24,0,1,2,0,2,1546,24,5,1
24,1,1,2,0,2,1546,24,4,1
43,1,1,2,0,0,1546,24,5,1
63,1,1,2,0,0,1546,24,5,1
27,1,1,2,0,0,8564,24,5,1
50,1,1,2,0,0,17365,24,5,1
38,1,1,2,0,2,1546,24,5,1
24,1,1,2,0,0,1546,13,5,1
31,1,1,2,0,0,1546,24,5,1
24,1,1,2,2,0,1546,24,4,1
24,1,2,2,0,0,1546,9,5,1
33,1,1,2,0,0,1546,24,5,1
47,1,1,2,0,0,1546,24,7,1
62,1,0,2,0,0,1546,24,5,1
24,1,1,2,3,0,1546,24,5,1
24,0,1,2,2,0,1546,24,5,1
35,1,1,2,2,0,1546,24,5,1
70,1,1,2,0,0,1546,24,1,1
53,1,1,2,0,0,1546,24,5,1
24,1,1,2,0,0,10288,24,5,1
72,1,1,0,0,0,1546,24,5,1
46,1,0,2,0,0,1546,24,5,1
24,1,1,2,0,0,1546,13,1,1
24,1,1,2,0,0,1546,14,5,1
74,1,1,2,0,0,31426,24,5,1
76,1,1,2,1,0,1546,24,5,1
59,0,1,2,0,0,1546,24,5,1
24,1,1,0,3,0,1546,24,5,1
60,1,1,2,0,0,1546,24,2,1
45,1,1,2,0,2,1546,24,5,1
52,0,1,2,0,0,1546,24,5,1
65,1,1,2,0,0,1546,24,5,1
70,1,1,2,0,0,1546,24,5,1
24,1,1,2,0,0,6043,24,5,1
47,1,1,2,0,0,1546,24,5,1
55,1,1,0,0,0,1546,24,5,1
64,1,1,2,2,0,1546,24,5,1
24,1,1,2,1,2,1546,24,5,1
29,1,1,1,0,0,1546,24,5,1
24,0,1,2,0,0,1546,14,5,1
24,1,1,2,0,0,1546,9,5,1
67,1,1,2,0,0,1546,24,5,1
48,1,1,2,0,0,1546,24,5,1
46,1,1,2,3,0,1546,24,5,1
44,1,0,2,0,0,1546,24,5,1
24,1,1,2,0,0,9818,24,5,1
23,1,1,2,0,2,1546,24,5,1
37,1,1,2,0,0,1546,24,3,1
24,1,1,2,2,0,1546,21,5,1
24,1,1,0,0,1,1546,24,5,1
24,1,1,1,0,2,1546,24,5,1
24,1,1,2,0,2,1546,22,5,1
24,1,1,2,0,0,1546,21,5,1
24,1,1,2,0,1,1546,24,6,1
24,1,1,2,0,0,1546,23,7,1
