Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,outcome
33,0,2,1,0,2,6289,42,2,1
41,1,2,1,2,2,6289,42,0,1
78,1,2,1,0,2,6289,42,0,1
33,1,1,0,0,2,6289,42,7,1
65,0,2,1,2,2,6289,42,0,1
59,1,2,1,0,2,6289,42,6,1
33,1,0,0,2,2,6289,42,0,1
32,1,2,1,0,2,6289,38,0,1
33,1,2,1,0,1,6289,7,0,1
36,1,2,2,0,2,6289,42,0,1
33,1,2,1,2,2,6289,42,2,1
76,1,2,1,2,2,6289,42,0,1
50,1,2,1,0,2,6289,42,3,1
33,1,2,2,1,2,6289,42,0,1
46,1,2,1,0,2,6289,42,0,1
58,1,2,1,0,1,6289,42,0,1
37,1,2,0,0,2,6289,42,0,1
33,1,2,1,0,2,12982,24,7,1
66,1,1,1,0,2,24235,42,0,1
33,1,1,1,2,2,6289,42,3,1
75,1,2,1,0,0,6289,42,5,1
76,1,3,1,2,2,6289,42,0,1
33,1,2,0,0,2,6289,42,4,1
33,1,2,2,0,2,6289,35,0,1
50,1,2,1,0,2,6289,27,0,1
33,1,0,1,0,2,6289,6,0,1
33,1,3,1,0,2,6289,17,0,1
35,1,2,1,0,2,6289,40,0,1
33,1,2,1,3,2,6289,36,0,1
33,1,2,1,0,2,6289,9,6,1
52,1,2,1,0,2,6289,42,0,1
33,1,2,1,3,1,6289,42,0,1
39,0,2,1,0,2,6289,42,0,1
77,1,2,1,0,1,6289,48,0,1
33,1,2,2,0,2,6289,13,0,1
78,1,2,0,0,2,6289,42,0,1
73,1,2,1,0,2,6289,42,0,1
74,1,2,1,0,2,6289,49,0,1
71,0,2,1,0,2,6289,23,0,1
33,0,2,1,0,2,6289,23,0,1
35,1,1,1,0,2,6289,42,0,1
33,1,2,0,0,2,6289,42,3,1
57,1,2,1,1,2,6289,42,3,1
43,1,2,1,0,2,6289,42,0,1
69,1,0,2,0,2,6289,42,0,1
33,1,2,1,3,2,6289,42,7,1
50,1,2,1,0,2,6289,42,1,1
79,1,1,1,0,2,6289,42,0,1
33,1,2,1,0,2,6289,35,0,1
33,1,0,1,0,2,6289,7,0,1
51,1,3,1,0,2,6289,42,0,1
41,1,1,1,0,2,6289,42,4,1
77,1,2,1,0,2,6289,42,4,1
42,1,2,1,1,2,6289,42,2,1
42,1,2,1,1,2,6289,42,5,1
49,1,2,1,0,2,6289,30,0,1
33,1,2,1,0,2,6289,27,0,1
76,1,2,2,0,1,6289,42,0,1
33,1,3,1,0,2,6289,22,0,1
33,0,2,1,0,2,6289,34,3,1
33,1,2,1,0,2,10429,21,0,1
58,1,2,1,1,1,6289,42,0,1
33,0,2,0,3,2,6289,42,0,1
62,1,2,1,0,1,6289,42,0,1
33,1,1,1,0,2,6289,42,7,1
33,1,2,1,0,2,6289,18,0,1
35,1,2,1,0,2,6289,42,1,1
40,1,3,2,0,2,6289,42,0,1
54,1,2,1,0,0,16684,42,0,1
33,1,0,1,0,2,10075,26,0,1
69,1,2,1,0,2,6289,42,0,1
39,1,2,1,0,2,6289,42,1,1
74,1,2,1,0,2,19681,42,0,1
48,1,2,1,0,2,6289,42,0,1
33,0,2,1,0,2,6289,42,6,1
49,1,2,2,0,2,6289,42,0,1
33,0,2,0,0,2,6289,42,5,1
67,1,3,1,0,2,27420,42,0,1
33,1,2,1,0,2,6289,16,0,1
33,1,2,1,0,2,6289,31,0,1
33,1,1,1,0,2,6289,42,3,1
58,1,1,1,0,2,6289,42,0,1
33,1,1,2,2,2,6289,42,0,1
45,1,3,1,0,2,6289,42,0,1
33,1,2,1,3,2,6289,42,0,1
33,1,2,1,0,1,6289,42,7,1
73,1,2,1,0,2,6289,42,7,1
33,0,2,1,0,2,6289,17,0,1
74,1,2,1,0,0,6289,42,0,1
75,0,2,2,0,2,6289,42,0,1
48,0,2,1,0,2,4491,42,0,1
33,1,2,1,1,2,6289,21,0,1
46,1,2,1,1,2,6289,42,0,1
59,1,0,1,2,2,6289,42,0,1
33,1,2,2,0,2,7801,42,5,1
66,1,2,1,0,2,6289,42,0,1
33,1,2,1,0,2,6289,3,0,1
50,1,1,1,0,2,6289,42,0,1
66,1,1,1,0,0,6289,42,0,1
33,1,2,0,0,2,6289,37,0,1
49,1,2,1,0,2,6289,42,4,1
44,1,2,1,0,2,6289,9,6,1
33,1,2,1,0,2,6289,15,0,1
49,0,2,1,0,2,6289,42,0,1
33,1,2,1,1,2,6289,36,0,1
66,1,2,0,0,2,6289,42,0,1
33,1,2,1,0,0,6289,42,7,1
55,1,2,1,2,2,6289,42,0,1
33,1,2,2,0,2,6289,35,2,1
50,1,2,1,0,2,6289,42,0,1
33,1,2,1,2,2,7391,42,0,1
33,1,2,1,1,2,6289,40,0,1
61,1,2,2,0,2,6289,42,0,1
