Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,outcome
52,1,2,0,0,0,2746,36,4,1
31,1,2,1,0,0,2746,3,4,1
65,1,2,0,0,0,2746,36,4,1
31,1,2,1,0,0,8252,6,4,1
48,1,2,1,0,0,2746,36,1,1
62,1,2,1,0,0,2746,36,4,1
44,0,2,1,0,0,2746,36,4,1
59,1,2,0,0,0,2746,36,4,1
31,1,2,2,0,0,2746,23,4,1
52,1,2,1,0,0,2746,36,4,1
68,0,2,1,0,0,2746,36,2,1
31,1,2,2,0,2,2746,23,4,1
48,1,2,1,3,0,2746,36,1,1
31,1,2,1,0,0,2746,22,0,1
31,1,2,1,0,1,2746,11,4,1
61,1,2,1,0,0,4506,36,4,1
47,1,2,0,0,2,2746,36,4,1
31,0,2,1,2,0,2746,23,4,1
70,1,2,1,0,2,2746,36,6,1
39,1,2,1,0,0,2746,36,7,1
71,1,1,1,0,0,2746,36,4,1
31,1,2,0,0,0,5682,36,4,1
63,0,2,1,0,0,2746,36,4,1
60,1,2,1,0,0,2746,36,4,1
31,1,2,1,0,0,2746,29,4,1
31,1,2,1,0,0,2746,17,4,1
31,1,2,1,0,0,5833,36,4,1
31,1,2,1,0,0,2746,28,1,1
31,1,2,1,0,0,5898,36,5,1
31,1,2,1,3,2,2746,36,4,1
46,1,2,1,0,0,2746,36,4,1
57,1,2,1,0,0,935,36,4,1
65,1,2,0,0,0,2746,42,4,1
31,1,2,1,0,0,2746,3,5,1
54,1,2,1,0,0,2746,36,3,1
31,1,2,1,0,0,5395,36,4,1
56,0,2,1,0,0,2746,36,4,1
31,1,2,1,0,0,2746,6,1,1
73,1,2,1,0,0,2746,36,4,1
52,1,2,1,0,2,2746,36,4,1
64,1,2,1,2,0,2746,36,4,1
51,1,3,1,0,0,2746,36,4,1
31,1,2,2,0,0,6716,36,4,1
39,1,2,1,3,0,2746,36,7,1
62,1,2,0,0,0,2746,36,4,1
26,1,2,1,0,2,2746,6,4,1
31,1,2,1,0,0,2746,18,4,1
71,1,2,1,0,0,2746,36,4,1
31,1,2,1,0,0,2746,6,0,1
68,1,2,1,2,0,2746,36,4,1
31,1,2,1,0,0,2746,21,4,1
76,1,3,1,1,0,2746,36,4,1
31,1,2,0,0,0,2746,25,4,1
31,1,2,1,0,2,2746,26,4,1
31,1,2,1,0,0,2746,4,4,1
64,1,2,1,0,0,15157,14,4,1
67,1,0,0,0,0,2746,36,4,1
52,1,2,1,3,2,2746,36,4,1
31,1,2,1,1,0,2746,29,4,1
31,1,1,1,3,0,2746,25,4,1
31,1,2,1,0,0,7273,33,6,1
31,1,2,1,0,0,2746,29,3,1
31,1,2,1,0,0,2746,20,1,1
31,1,2,1,0,0,4506,36,4,1
48,1,1,1,3,0,2746,36,4,1
69,1,2,1,0,2,29764,36,4,1
31,1,3,1,0,0,2746,5,4,1
47,1,2,2,0,0,2746,36,4,1
27,1,2,1,0,0,2746,18,4,1
31,1,2,1,0,0,4788,36,4,1
31,1,2,1,2,0,2746,16,5,1
50,1,2,1,0,0,2746,36,4,1
31,1,1,1,0,0,4532,36,4,1
31,1,2,1,0,0,5395,36,2,1
31,1,2,1,0,0,6600,36,4,1
69,0,2,1,0,2,2746,36,4,1
37,1,2,1,0,0,2746,29,4,1
39,1,2,1,1,0,2746,24,4,1
31,1,2,0,0,0,2746,23,1,1
50,1,2,2,0,0,2746,36,4,1
31,1,2,0,0,0,2746,23,4,1
31,1,2,1,1,0,8252,6,4,1
48,1,2,1,2,0,2746,14,4,1
37,1,2,1,0,0,2746,13,4,1
31,1,2,0,0,0,5833,36,4,1
28,1,2,1,0,0,2746,17,4,1
66,1,0,1,2,0,2746,36,4,1
74,1,3,1,0,0,2746,39,4,1
47,1,2,1,0,0,2746,36,4,1
31,1,2,1,0,0,2746,15,4,1
31,1,2,1,0,0,2746,24,4,1
72,1,2,1,0,0,2746,36,4,1
42,1,2,1,0,1,2746,36,4,1
66,1,2,1,0,0,2746,36,2,1
25,1,2,1,0,0,2746,18,4,1
40,1,2,1,0,2,2746,36,4,1
31,1,2,1,1,0,5393,36,4,1
31,1,2,1,1,0,2746,8,4,1
64,1,2,1,3,0,2746,36,4,1
75,1,2,1,0,0,2746,36,4,1
67,1,2,1,0,0,2746,36,4,1
80,1,2,1,0,0,2746,36,4,1
43,1,2,1,2,0,2746,36,4,1
49,1,2,1,0,0,15952,36,4,1
59,1,2,1,0,0,2746,36,4,1
53,1,2,1,0,0,2746,36,7,1
31,1,2,1,0,0,2746,12,4,1
31,0,2,1,0,0,2746,23,3,1
31,1,2,1,0,2,2746,11,4,1
31,1,2,1,0,0,2746,23,4,1
42,1,2,0,0,0,2746,36,4,1
42,1,2,1,3,1,2746,36,4,1
76,1,2,2,0,0,2746,36,4,1
31,1,2,0,1,0,4788,36,4,1
74,1,2,1,0,0,2746,36,4,1
60,0,1,1,0,0,2746,36,4,1
49,1,0,1,0,0,2746,36,4,1
80,1,2,1,0,0,2746,36,1,1
50,1,3,1,0,0,2746,36,4,1
31,1,2,1,0,0,4532,36,4,1
62,1,0,1,0,0,2746,36,4,1
48,1,2,1,3,0,2746,36,4,1
31,1,2,1,0,0,2746,30,4,1
61,1,0,1,0,0,2746,36,4,1
80,1,2,1,0,0,7529,36,4,1
58,1,0,1,0,0,2746,36,4,1
31,1,2,0,0,0,2746,30,4,1
64,1,2,1,2,0,5894,36,4,1
31,1,2,2,0,0,2746,14,4,1
77,1,2,2,0,0,2746,36,4,1
64,1,2,1,3,0,2746,36,1,1
31,1,2,1,0,0,5466,36,4,1
64,1,2,1,0,0,15157,36,4,1
31,1,2,0,0,0,5905,36,4,1
44,0,2,1,0,2,2746,36,4,1
79,1,2,0,0,0,2746,36,4,1
24,1,3,1,0,0,2746,16,4,1
79,1,3,1,1,0,2746,36,4,1
52,1,0,1,0,0,2746,36,4,1
31,1,2,1,0,0,2746,5,7,1
63,1,2,1,0,0,2746,36,4,1
31,1,2,1,2,0,2746,11,4,1
64,1,2,1,3,0,2746,36,0,1
31,1,2,1,0,0,7199,36,5,1
45,0,2,1,0,0,2746,13,4,1
31,1,2,1,0,0,2746,14,4,1
48,1,2,1,2,0,2746,36,4,1
75,1,2,2,0,1,2746,36,4,1
55,0,2,1,2,0,2746,36,4,1
42,1,2,2,0,0,2746,18,4,1
31,1,2,1,0,0,7324,36,4,1
31,1,2,1,0,0,2746,6,4,1
63,0,2,1,0,2,2746,36,4,1
31,1,0,1,0,0,2746,14,7,1
67,1,2,1,0,1,2746,36,4,1
44,1,2,1,0,0,10871,36,4,1
74,1,2,0,0,0,2746,36,4,1
31,1,2,1,3,0,2746,12,4,1
51,1,2,0,0,0,2746,36,4,1
31,1,2,1,0,0,2746,27,4,1
73,1,2,1,0,0,2746,10,1,1
53,1,2,1,0,0,2746,36,4,1
31,1,2,1,3,0,2746,6,4,1
37,1,2,1,3,0,2746,36,4,1
69,1,2,1,0,1,33660,36,4,1
53,1,3,1,2,0,2746,36,4,1
68,0,2,1,0,0,2746,36,4,1
61,1,2,1,0,0,2746,36,2,1
31,1,3,1,2,0,7746,36,4,1
66,1,2,2,2,0,2746,36,4,1
31,1,2,2,0,0,2746,27,4,1
31,1,2,1,0,0,2746,16,4,1
31,1,2,1,3,0,5419,36,4,1
52,1,2,1,0,0,2746,36,3,1
