Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,outcome
51,0,2,1,0,0,6758,31,5,1
51,0,2,1,0,0,6758,48,5,1
68,0,2,1,0,0,6758,48,5,1
70,0,2,1,1,0,6758,48,5,1
31,0,2,1,0,0,6758,17,5,1
31,0,2,1,0,0,5825,14,5,1
74,0,2,2,0,0,6758,48,1,1
31,0,2,1,0,0,6758,3,5,1
71,0,2,1,2,0,6758,48,5,1
71,0,2,1,0,0,6758,48,5,1
80,0,2,1,0,0,6758,43,5,1
59,0,0,1,0,0,6758,48,5,1
39,0,2,1,0,2,6758,48,5,1
73,0,2,1,0,0,6758,48,5,1
31,0,1,1,0,0,6758,36,5,1
40,0,2,1,0,0,6758,48,5,1
49,0,2,0,0,0,6758,24,5,1
60,0,2,1,0,0,6758,48,4,1
53,0,2,2,0,1,6758,48,5,1
69,0,2,1,2,0,6758,48,0,1
58,0,0,1,0,0,6758,48,5,1
31,0,2,1,0,0,6758,33,5,1
68,0,0,1,0,0,6758,48,5,1
48,1,2,1,0,0,6758,48,5,1
80,0,2,1,3,0,6758,48,5,1
72,0,2,1,0,0,6758,48,5,1
78,0,0,1,0,0,6758,19,5,1
77,0,2,1,0,1,6758,48,5,1
31,0,2,1,0,0,6758,36,5,1
56,0,1,1,0,1,6758,48,5,1
62,1,2,1,0,1,6758,48,5,1
31,0,1,1,0,0,6758,17,5,1
31,0,2,1,0,0,6758,19,5,1
79,0,2,1,0,0,6758,48,5,1
31,0,2,1,2,0,6758,29,5,1
68,0,2,1,0,0,6235,48,3,1
31,0,2,1,0,0,6758,6,5,1
45,0,2,1,0,0,6758,48,5,1
52,0,2,1,0,0,6758,48,5,1
31,0,2,1,0,0,5389,19,5,1
71,0,2,1,0,0,6758,51,5,1
42,0,1,1,0,0,6758,48,5,1
66,0,3,1,1,0,6758,48,5,1
79,0,0,1,0,0,6758,48,5,1
31,0,2,1,0,0,6758,7,5,1
19,0,2,1,0,0,6758,6,5,1
70,0,2,1,0,1,6758,48,5,1
74,0,2,2,0,0,6758,48,5,1
31,0,2,1,0,0,6758,35,5,1
56,0,2,1,0,0,6758,48,5,1
79,0,2,1,0,0,6758,68,5,1
39,1,2,1,0,1,6758,48,5,1
74,0,2,1,0,0,6758,48,7,1
51,0,2,1,0,0,6758,21,5,1
68,0,2,1,1,0,6758,48,5,1
31,0,2,2,0,0,6758,23,5,1
48,0,1,1,0,0,6758,48,5,1
53,0,2,1,0,0,6758,48,5,1
43,0,2,1,0,0,6758,48,5,1
48,0,0,1,0,0,6758,48,3,1
51,0,3,1,0,0,6758,11,5,1
31,1,2,1,0,0,6758,14,5,1
44,0,2,1,2,0,6758,48,5,1
78,0,2,1,3,0,6758,48,5,1
45,0,3,1,0,0,6758,48,5,1
41,0,1,1,0,0,6758,37,5,1
31,0,2,0,0,0,6758,33,5,1
79,0,2,1,0,0,6758,45,5,1
31,0,2,1,3,2,6758,48,5,1
31,0,2,0,0,0,6758,28,2,1
43,0,2,1,0,0,6758,7,5,1
44,0,2,1,0,2,6758,48,5,1
58,0,2,1,0,0,6758,48,5,1
31,0,2,1,0,2,6758,17,5,1
60,0,2,1,0,0,6758,59,5,1
53,0,2,1,3,0,6758,48,5,1
31,0,0,0,0,0,6758,26,5,1
71,0,2,2,0,0,6758,48,5,1
31,0,2,1,0,1,6758,20,5,1
57,1,2,1,0,0,16848,48,5,1
74,0,2,1,0,0,6758,48,5,1
31,0,2,1,0,0,6758,12,5,1
46,0,2,1,0,0,6758,48,5,1
31,0,2,0,0,0,6758,9,2,1
48,0,2,1,0,0,6758,48,5,1
31,0,2,0,0,0,6758,28,5,1
74,0,3,1,0,0,6758,48,5,1
49,0,0,1,0,0,6758,48,5,1
49,0,2,1,0,1,6758,48,5,1
58,0,2,1,2,0,6758,48,5,1
64,0,2,2,0,0,6758,48,5,1
57,0,2,1,0,0,6758,48,3,1
77,0,2,1,0,0,6758,48,1,1
31,0,2,1,0,0,6758,8,5,1
68,1,2,1,0,0,6758,48,5,1
48,0,2,1,2,0,6758,48,5,1
31,0,2,2,0,0,6758,15,2,1
31,0,2,1,0,0,6758,27,6,1
46,0,2,2,0,0,6758,48,5,1
64,0,2,1,0,0,6758,48,5,1
57,0,2,2,0,0,6758,48,5,1
80,0,2,1,0,0,6758,48,7,1
31,0,2,1,0,2,6758,25,5,1
31,0,2,1,0,0,6758,14,5,1
31,1,2,2,0,0,6758,34,5,1
31,0,2,1,0,2,6758,20,5,1
78,1,2,1,0,0,6758,48,5,1
69,0,2,1,0,0,7238,48,5,1
50,0,2,1,0,0,6758,48,1,1
79,0,1,1,0,0,6758,48,5,1
31,0,2,1,1,2,6758,39,5,1
31,0,2,1,3,0,6758,37,5,1
41,0,2,0,0,0,6711,48,5,1
31,0,3,2,0,0,6758,15,5,1
67,0,2,1,0,0,6758,17,5,1
42,0,2,1,0,0,6758,48,5,1
31,1,2,1,0,0,6758,10,5,1
68,0,2,1,0,0,6235,48,5,1
31,1,2,2,0,0,6758,26,5,1
41,0,2,1,0,0,6758,48,5,1
58,0,0,1,0,2,6758,48,5,1
77,0,1,1,0,0,6758,48,5,1
31,0,0,1,0,2,6758,32,5,1
68,0,3,1,0,0,6758,48,5,1
59,0,2,2,0,0,6758,48,5,1
31,0,2,1,0,0,6758,3,6,1
80,0,2,1,0,0,6758,48,1,1
47,0,2,1,2,0,6758,48,5,1
53,0,2,2,0,0,7325,48,5,1
31,0,2,1,0,0,9607,14,5,1
71,0,2,0,0,0,6758,48,0,1
31,0,2,2,0,2,6758,6,5,1
75,0,2,1,0,0,5834,48,5,1
50,0,3,1,0,0,6758,48,5,1
